timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1519294740313,715,19 /,200,OK,Thread Group 1-1,text,true,,860,437,1,1,715,0,314
1519294739288,1733,14 /,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-1,,true,,4554,2605,1,1,1733,8,414
1519294741030,257,20 /,200,OK,Thread Group 1-1,text,true,,318,438,1,1,257,0,187
1519294741029,257,20 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,318,438,1,1,257,2,187
1519294741289,103,22 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,103,0,0
1519294741394,495,21 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,495,0,0
1519294741891,175,23 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,175,0,0
1519294742069,292,24 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,292,0,0
1519294741288,1065,22 /,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,3152,1744,1,1,1065,9,0
1519294742363,35,26 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,35,0,0
1519294742399,40,25 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,40,0,0
1519294742441,49,27 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,49,0,0
1519294742492,50,28 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,49,0,0
1519294742362,174,26 /,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,3152,1744,1,1,173,6,0
1519294742545,57,14 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,57,0,0
1519294742604,123,15 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,123,0,0
1519294742727,1067,16 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,1067,0,226
1519294743794,133,17 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,133,0,0
1519294743929,275,18 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,275,0,0
1519294744206,816,19 /,200,OK,Thread Group 1-1,text,true,,860,437,1,1,816,0,407
1519294742543,2471,14 /,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-1,,true,,4554,2605,1,1,2471,8,633
1519294745023,118,20 /,200,OK,Thread Group 1-1,text,true,,318,438,1,1,118,0,66
1519294745023,118,20 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,318,438,1,1,118,0,66
1519294745142,34,22 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,34,0,0
1519294745176,35,21 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,35,0,0
1519294745212,31,23 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,31,0,0
1519294745244,39,24 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,39,0,0
1519294745141,139,22 /,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,3152,1744,1,1,139,4,0
1519294745284,40,26 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,40,0,0
1519294745326,35,25 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,35,0,0
1519294745362,54,27 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,54,0,0
1519294745417,67,28 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,67,0,0
1519294745284,196,26 /,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,3152,1744,1,1,196,5,0
1519294745486,151,14 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,151,0,0
