timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1519293901282,149,571 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,149,0,31
1519293901431,201,572 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,201,0,51
1519293900430,1197,566 /java/java_quick_guide.htm,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-1,,true,,93585,2922,1,1,922,5,82
1519293901633,1528,436 /,200,OK,Thread Group 1-1,text,true,,74429,387,1,1,834,0,56
1519293901632,1528,436 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,74429,387,1,1,834,2,56
1519293903162,314,566 /java/java_quick_guide.htm,200,OK,Thread Group 1-1,text,true,,89349,322,1,1,140,0,63
1519293903477,160,567 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,160,0,37
1519293903637,161,568 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,161,0,37
1519293903798,123,569 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,123,0,0
1519293903921,112,570 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,112,0,0
1519293904034,125,571 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,125,0,0
1519293904160,114,572 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,114,0,0
1519293903162,1109,566 /java/java_quick_guide.htm,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-1,,true,,93585,2922,1,1,935,3,137
1519293904275,1416,436 /,200,OK,Thread Group 1-1,text,true,,74429,387,1,1,861,0,53
1519293904274,1416,436 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,74429,387,1,1,861,1,53
1519293905692,294,566 /java/java_quick_guide.htm,200,OK,Thread Group 1-1,text,true,,89349,322,1,1,124,0,50
1519293905987,176,567 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,176,0,65
1519293906164,146,568 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,146,0,34
1519293906311,118,569 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,118,0,0
1519293906430,115,570 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,115,0,0
1519293906547,111,571 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,111,0,0
1519293906659,133,572 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,133,0,0
1519293905692,1093,566 /java/java_quick_guide.htm,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-1,,true,,93585,2922,1,1,923,7,149
1519293906793,1352,436 /,200,OK,Thread Group 1-1,text,true,,74429,387,1,1,800,0,50
1519293906792,1352,436 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,74429,387,1,1,800,2,50
1519293908146,225,566 /java/java_quick_guide.htm,200,OK,Thread Group 1-1,text,true,,89349,322,1,1,81,0,34
1519293908372,853,567 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,853,0,306
1519293909226,183,568 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,183,0,52
1519293909409,129,569 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,129,0,0
1519293909538,132,570 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,132,0,0
1519293909670,135,571 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,134,0,0
1519293909805,133,572 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,133,0,0
1519293908146,1790,566 /java/java_quick_guide.htm,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-1,,true,,93585,2922,1,1,1645,3,392
1519293909939,1360,436 /,200,OK,Thread Group 1-1,text,true,,74429,387,1,1,782,0,53
1519293909939,1360,436 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,74429,387,1,1,782,0,53
1519293911300,215,566 /java/java_quick_guide.htm,200,OK,Thread Group 1-1,text,true,,89349,322,1,1,75,0,32
1519293911516,157,567 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,157,0,34
1519293911673,161,568 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,161,0,36
1519293911835,113,569 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,113,0,0
1519293911948,118,570 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,118,0,0
1519293912067,123,571 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,123,0,0
1519293912190,119,572 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,119,0,0
1519293911300,1006,566 /java/java_quick_guide.htm,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-1,,true,,93585,2922,1,1,866,4,102
1519293912310,294,436 /,200,OK,Thread Group 1-1,text,true,,14245,387,1,1,126,0,53
1519293912310,294,436 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,14245,387,1,1,126,0,53
1519293912605,172,566 /java/java_quick_guide.htm,200,OK,Thread Group 1-1,text,true,,89349,322,1,1,40,0,0
1519293912778,107,567 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,107,0,0
1519293912886,125,568 /ocsp,200,OK,Thread Group 1-1,text,true,,706,434,1,1,125,0,0
