timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1590511727023,373,Get project registration payment billing info,200,OK,Thread Group  1-3,text,true,,562,883,5,5,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd3%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=YUk4ZGx4SjYzT3ZLTDBUS1VvOU5ib3Y0czJZcnVwODFvWXJrdFNQMCswUUFqdFloL1Jua2d5ZG0rQWQyTU10TnJTV1B6UGdHKzVKUlVKbDE2b0hBU3pYUlFLWmNCdWRxN2RtcUIwbCtVMkZhSVFSSjBTM0c0U20rY2t3eVRyWlZkM3hzaitrZDRGQT0kNklTYlM5S2l5NUE9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,373,0,0
1590511727397,428,Get Payment process Id (Payload Id) of the payment ,200,OK,Thread Group  1-3,text,true,,1106,650,5,5,https://leedonline-stg.usgbc.org/payment/pay/city/1000183282,428,0,0
1590511727387,1503,Agreement Page,200,OK,Thread Group  1-5,text,true,,92569,12756,5,5,https://leedonline-stg.usgbc.org/projects,413,0,113
1590511725311,6258,Project Registration confirmation and get Project Id,200,OK,Thread Group  1-4,text,true,,728,608,5,5,https://leedonline-stg.usgbc.org/cities/register,6257,0,145
1590511731610,710,Payment page,200,OK,Thread Group  1-4,text,true,,206556,7566,5,5,https://leedonline-stg.usgbc.org/payment/pay/city/1000183284,429,0,114
1590511732321,73,Payment page - validate zipcode,200,OK,Thread Group  1-4,text,true,,905,646,5,5,https://leedonline-stg.usgbc.org/projects/validatezipcode,73,0,0
1590511732396,179,Get project registration payment billing info,200,OK,Thread Group  1-4,text,true,,562,883,5,5,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd4%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=a1Blbm9lVG1zc2tiR1NKMWgveFl2NXpqWUM0MytrRWlEZFZJL1c0V0xHdHhSQ0FSWU9OSTlFNXZaWGJHUE1GV2IzMUgwQXcrU21NUG05RnVnNVlIa3gyTjY4N3JsQ2FpY2habmwvdjNtaGdtVnQzK3luY092TzdUYjFVQUdWMVIxVEdOZ245aks0Yz0kYmM4TGJJa1pkbDA9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,179,0,0
1590511732575,422,Get Payment process Id (Payload Id) of the payment ,200,OK,Thread Group  1-4,text,true,,1106,650,5,5,https://leedonline-stg.usgbc.org/payment/pay/city/1000183284,422,0,0
1590511728891,5972,Project Registration confirmation and get Project Id,200,OK,Thread Group  1-5,text,true,,728,608,5,5,https://leedonline-stg.usgbc.org/cities/register,5972,0,0
1590511734931,766,Payment page,200,OK,Thread Group  1-5,text,true,,206746,7566,5,5,https://leedonline-stg.usgbc.org/payment/pay/city/1000183286,460,0,123
1590511735698,72,Payment page - validate zipcode,200,OK,Thread Group  1-5,text,true,,905,646,5,5,https://leedonline-stg.usgbc.org/projects/validatezipcode,72,0,0
1590511735771,178,Get project registration payment billing info,200,OK,Thread Group  1-5,text,true,,562,883,5,5,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd5%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=eG5maWhNUWhGQ1ora0d3ZE85OEJWOGpwemUwM1p1d1B4VlFqWkluSVFmb3dycDBpZ3VvTFJmZ2E3K3EvNVdGaG5sc1Z3b0pxY3lhemhFSkZZYzVNWUtjVGFTNCt4T1RnRHAzQkFBbmpHbjRWQnJCNndNcXF1YmRrcG9lTGlMTjVIZFg2VTRBclZrYz0kUVB5SXZIVy82c2M9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,178,0,0
1590511735950,461,Get Payment process Id (Payload Id) of the payment ,200,OK,Thread Group  1-5,text,true,,1106,650,5,5,https://leedonline-stg.usgbc.org/payment/pay/city/1000183286,461,0,0
1590511721706,17095,Projet registration payment completion and get the order Id ,200,OK,Thread Group  1-1,text,true,,795,737,5,5,https://leedonline-stg.usgbc.org/payment/pay/city/1000183278,17094,0,121
1590511738833,452,Receipt page,200,OK,Thread Group  1-1,text,true,,53929,6013,5,5,https://leedonline-stg.usgbc.org/payment/confirm/city/1000183278/11060870,220,0,127
1590511727827,16237,Projet registration payment completion and get the order Id ,200,OK,Thread Group  1-3,text,true,,795,737,4,4,https://leedonline-stg.usgbc.org/payment/pay/city/1000183282,16235,0,0
1590511744071,471,Receipt page,200,OK,Thread Group  1-3,text,true,,53732,6013,4,4,https://leedonline-stg.usgbc.org/payment/confirm/city/1000183282/11060871,209,0,123
1590511732998,15593,Projet registration payment completion and get the order Id ,200,OK,Thread Group  1-4,text,true,,795,737,3,3,https://leedonline-stg.usgbc.org/payment/pay/city/1000183284,15591,0,0
1590511748628,466,Receipt page,200,OK,Thread Group  1-4,text,true,,53732,6013,3,3,https://leedonline-stg.usgbc.org/payment/confirm/city/1000183284/11060872,222,0,146
1590511722033,27795,Payment page,200,OK,Thread Group  1-2,text,true,,206564,7566,2,2,https://leedonline-stg.usgbc.org/payment/pay/city/1000183280,678,0,121
1590511749831,210,Payment page - validate zipcode,200,OK,Thread Group  1-2,text,true,,905,646,2,2,https://leedonline-stg.usgbc.org/projects/validatezipcode,210,0,116
1590511750042,160,Get project registration payment billing info,200,OK,Thread Group  1-2,text,true,,562,883,2,2,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd2%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=ZEFJSXh3OVE5ODhzcGt6dGkwWjV0VmhQSVYxbEx4d3JKQ2tESmt1dmlia1kwTjZuRkJMTGxoc2lpNG5pVFBtRk9HZ2dSUkcxVHJaY3JFdkN4RzNFODNJMnhLYm9FMHFvejNOS0RZdUg2ZDJZa2tnWGdyWmlKR05VMVBHeVFBQjJpOGJjWkdackJGVT0kUjNiM2pCcHN6Qnc9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,160,0,0
1590511750204,430,Get Payment process Id (Payload Id) of the payment ,200,OK,Thread Group  1-2,text,true,,1106,650,2,2,https://leedonline-stg.usgbc.org/payment/pay/city/1000183280,429,0,0
1590511736412,17808,Projet registration payment completion and get the order Id ,200,OK,Thread Group  1-5,text,true,,795,737,2,2,https://leedonline-stg.usgbc.org/payment/pay/city/1000183286,17807,0,0
1590511754279,445,Receipt page,200,OK,Thread Group  1-5,text,true,,53732,6013,2,2,https://leedonline-stg.usgbc.org/payment/confirm/city/1000183286/11060873,200,0,125
1590511750637,14357,Projet registration payment completion and get the order Id ,200,OK,Thread Group  1-2,text,true,,795,737,1,1,https://leedonline-stg.usgbc.org/payment/pay/city/1000183280,14356,0,0
1590511765068,437,Receipt page,200,OK,Thread Group  1-2,text,true,,53732,6013,1,1,https://leedonline-stg.usgbc.org/payment/confirm/city/1000183280/11060874,196,0,118
