timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1590779534206,1158,City Project - Registration payment page,200,OK,Thread Group  1-2,text,true,,206511,7846,5,5,https://leedonline-stg.usgbc.org/payment/pay/city/1000184033,839,0,122
1590779535282,290,City Project - Validate Zip code,200,OK,Thread Group  1-5,text,true,,905,623,5,5,https://leedonline-stg.usgbc.org/projects/validatezipcode,290,0,0
1590779535366,612,City Project - Registration payment page - validate zipcode,200,OK,Thread Group  1-2,text,true,,905,646,5,5,https://leedonline-stg.usgbc.org/projects/validatezipcode,612,0,0
1590779535573,602,City Project - Get Registration page nonces ,200,OK,Thread Group  1-5,text,true,,577,381,5,5,https://leedonline-stg.usgbc.org/leed/getNonce/5,602,0,115
1590779534574,1626,City Project - Agreement Page,200,OK,Thread Group  1-4,text,true,,92553,12756,5,5,https://leedonline-stg.usgbc.org/projects,572,0,135
1590779535980,369,City Project - Get project registration payment billing info,200,OK,Thread Group  1-2,text,true,,562,906,5,5,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd2%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=cFFEVkptd2YyWG1CVXZmb0pmV00yNERST1hrNWpPWUZvUjh6ZVBqdTRVZGI0cUs2YlJWVmxxWGtUa2ZHWFl3T2lnNDdWUHFSd2VOQytvOFFvczJkbFg2cEpEcnIxbkFnVituUmRycXFna3NpakxOY3NVZW5XOC9BUVBDV3cycnVUYXdYeDREZ3FHWT0kamowaXJ6cnpCRWs9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,369,0,0
1590779536176,259,City Project - Sdn status validation api ,200,OK,Thread Group  1-5,text,true,,455,629,5,5,https://leedonline-api-stg.usgbc.org/v1/json/Validate/sdnStatus,259,0,111
1590779536350,988,City Project - Get payment process Id of the payment ,200,OK,Thread Group  1-2,text,true,,1106,673,5,5,https://leedonline-stg.usgbc.org/payment/pay/city/1000184033,988,0,136
1590779537340,73,City Project - Get payment page nonces,200,OK,Thread Group  1-2,text,true,,577,381,5,5,https://leedonline-stg.usgbc.org/leed/getNonce/5,73,0,0
1590779537419,337,City Project - Start payment for project registration,200,OK,Thread Group  1-2,text,true,,1031,721,5,5,https://leedonline-api-stg.usgbc.org/v1/json/Projects/payment,337,0,295
1590779536482,1357,City Project - Fill Registration page with all fields,200,OK,Thread Group  1-5,text,true,,142786,10688,5,5,https://leedonline-stg.usgbc.org/leed/agreement,413,0,0
1590779537761,755,City Project - Get the registration payment page card tokenized 1000184033,200,OK,Thread Group  1-2,text,true,,2941,3355,5,5,https://leedonline-stg.usgbc.org/Payment/paymetricResponseNew/7dfe625a92d008223fc39ac5440a8eda/OK,373,0,202
1590779537894,1258,City Project - Agreement Page,200,OK,Thread Group  1-5,text,true,,92637,12756,5,5,https://leedonline-stg.usgbc.org/projects,227,0,164
1590779538517,1258,City Project - Projet registration payment completion and get the order Id,200,OK,Thread Group  1-2,text,false,"Test failed: text expected to contain /""status"":""success""/",721,810,5,5,https://leedonline-stg.usgbc.org/payment/pay/city/1000184033,1258,0,113
1590779539859,0,City Project - Registration payment receipt page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 66: https://leedonline-stg.usgbc.org/payment/confirm/city/1000184033/${order_id},Thread Group  1-2,text,false,Test failed: text expected to contain /Receipt/,1085,0,5,5,https://leedonline-stg.usgbc.org/payment/confirm/city/1000184033/${order_id},0,0,0
1590779539919,620,Click on logout button,200,OK,Thread Group  1-2,text,true,,19268,7744,5,5,https://leedonline-stg.usgbc.org/,128,0,0
1590779533932,6780,City Project - Project Registration confirmation and get Project Id,200,OK,Thread Group  1-3,text,true,,728,608,4,4,https://leedonline-stg.usgbc.org/cities/register,6780,0,0
1590779540777,732,City Project - Registration payment page,200,OK,Thread Group  1-3,text,true,,206503,7846,4,4,https://leedonline-stg.usgbc.org/payment/pay/city/1000184035,392,0,106
1590779541511,82,City Project - Registration payment page - validate zipcode,200,OK,Thread Group  1-3,text,true,,905,646,4,4,https://leedonline-stg.usgbc.org/projects/validatezipcode,72,0,0
1590779541595,167,City Project - Get project registration payment billing info,200,OK,Thread Group  1-3,text,true,,562,906,4,4,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd3%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=TFh3S1hHdE5uWkVLRmlRazY4MWdDVUlKRWwvaDM5NGs0cHJsSjg0QjhFOENnM0F4L05keGdsQjlMM1pyK1F1Yzc1by9VaEhCM3hSRThObGZuYXhNb0JadEtIMEpvNW1RcXl4YWdpMkpPbmVQRUFuUXFxYVZENlJHREhobjVNRytUR09HdXlvTlB6OD0keU1IT3poUTVZZUU9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,167,0,0
1590779541764,403,City Project - Get payment process Id of the payment ,200,OK,Thread Group  1-3,text,true,,1106,673,4,4,https://leedonline-stg.usgbc.org/payment/pay/city/1000184035,403,0,0
1590779542169,56,City Project - Get payment page nonces,200,OK,Thread Group  1-3,text,true,,577,381,4,4,https://leedonline-stg.usgbc.org/leed/getNonce/5,56,0,0
1590779542226,171,City Project - Start payment for project registration,200,OK,Thread Group  1-3,text,true,,1030,721,4,4,https://leedonline-api-stg.usgbc.org/v1/json/Projects/payment,171,0,126
1590779542399,624,City Project - Get the registration payment page card tokenized 1000184035,200,OK,Thread Group  1-3,text,true,,2941,3353,4,4,https://leedonline-stg.usgbc.org/Payment/paymetricResponseNew/e538c3667ea9e0f051890597a3c5345e/OK,283,0,137
1590779536202,6838,City Project - Project Registration confirmation and get Project Id,200,OK,Thread Group  1-4,text,true,,728,608,4,4,https://leedonline-stg.usgbc.org/cities/register,6838,0,0
