timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1590508966391,0,Receipt page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 66: https://leedonline-stg.usgbc.org/payment/confirm/city/1000183274/${order_id},Thread Group  1-5,text,false,Test failed: text expected to contain /Receipt/,1085,0,4,4,https://leedonline-stg.usgbc.org/payment/confirm/city/1000183274/${order_id},0,0,0
1590508965284,1448,Agreement Page,200,OK,Thread Group  1-1,text,true,,93035,12756,3,3,https://leedonline-stg.usgbc.org/projects,442,0,124
1590508953226,17865,Projet registration payment completion and get the order Id,200,OK,Thread Group  1-2,text,true,,795,810,3,3,https://leedonline-stg.usgbc.org/payment/pay/city/1000183268,17865,0,0
1590508971139,478,Receipt page,200,OK,Thread Group  1-2,text,true,,53192,6013,3,3,https://leedonline-stg.usgbc.org/payment/confirm/city/1000183268/11060867,216,0,130
1590508966733,6574,Project Registration confirmation and get Project Id,200,OK,Thread Group  1-1,text,true,,728,608,2,2,https://leedonline-stg.usgbc.org/cities/register,6573,0,0
1590508973384,746,Payment page,200,OK,Thread Group  1-1,text,true,,206843,7846,2,2,https://leedonline-stg.usgbc.org/payment/pay/city/1000183276,423,0,121
1590508974131,84,Payment page - validate zipcode,200,OK,Thread Group  1-1,text,true,,905,646,2,2,https://leedonline-stg.usgbc.org/projects/validatezipcode,84,0,0
1590508974219,172,Get project registration payment billing info,200,OK,Thread Group  1-1,text,true,,562,902,2,2,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=newserver2%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=new+ser+serverb&postalcodeHash=cTI3Wmd1WlhNcnhaSnd4YmVqWjg2d3hpVE5vYkxWZ0dGR3hUVlV4UFRZdkw1ZXJqUEpocHEwMVpPSXIxZGRvMDFlQnFUbW1DRDJrSG9EbE5LSmtKODhUWUNZc21qWjdXUFRBUUIrTFptdFdjbFFackM5YWZ0d0xhczdwanoyODZYVGRJSE5tcjRLdz0kNlpNVkMxWlNTTEU9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,172,0,0
1590508974392,232,Get Payment process Id of the payment ,200,OK,Thread Group  1-1,text,true,,1107,673,2,2,https://leedonline-stg.usgbc.org/payment/pay/city/1000183276,232,0,0
1590508974634,158,Get Payment page nonces,200,OK,Thread Group  1-1,text,true,,577,381,2,2,https://leedonline-stg.usgbc.org/leed/getNonce/5,158,0,0
1590508974793,149,Start payment for project registration,200,OK,Thread Group  1-1,text,true,,1031,721,2,2,https://leedonline-api-stg.usgbc.org/v1/json/Projects/payment,149,0,117
1590508974943,479,Get the card tokenized 1000183276 ,200,OK,Thread Group  1-1,text,true,,2941,3357,2,2,https://leedonline-stg.usgbc.org/Payment/paymetricResponseNew/269bccf5cdea13c3bc12718a5457a113/OK,284,0,150
1590508959753,16896,Projet registration payment completion and get the order Id,200,OK,Thread Group  1-4,text,true,,795,810,2,2,https://leedonline-stg.usgbc.org/payment/pay/city/1000183272,16894,0,0
1590508976733,522,Receipt page,200,OK,Thread Group  1-4,text,true,,53207,6013,2,2,https://leedonline-stg.usgbc.org/payment/confirm/city/1000183272/11060868,196,0,117
1590508975423,17508,Projet registration payment completion and get the order Id,200,OK,Thread Group  1-1,text,true,,795,810,1,1,https://leedonline-stg.usgbc.org/payment/pay/city/1000183276,17506,0,116
1590508993017,543,Receipt page,200,OK,Thread Group  1-1,text,true,,53383,6013,1,1,https://leedonline-stg.usgbc.org/payment/confirm/city/1000183276/11060869,204,0,117
